mainid	name	city	country	publication	functions	adafter	adbefore	ahafter	ahbefore
EA.CA.2315	Mshatta	Mshatta	Jordan	EMA.1969.1.ii.fig.653	palace, architectural drawing	725	750	107	133
EA.CA.2323	Mosque of al-Aqmar	Cairo	Egypt	MAE.1952.1.fig.141	mosque, architectural drawing	1125	1125	519	519
EA.CA.2324	Khanqah and Mausoleum of Sultan Barquq	Cairo	Egypt		khanqah, madrasa, mausoleum	1384	1386	786	788
EA.CA.2327	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.fig.88	mosque, architectural drawing	706	715	87	96
EA.CA.2328	Bab al-`Amma	Samarra	Iraq	EMA.1940.2.fig.185	architectural drawing, gateway	836	861	222	247
EA.CA.2330	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.fig.164 (cut)	mosque, architectural drawing	641	0	21	0
EA.CA.2331	Great Mosque of Mayafarikin (Artuqid Mosque)	Silvan (Mayafarikin)	Turkey	MAE.1959.2.fig.92	architectural drawing, mosque	1155	1155	550	550
EA.CA.2332	Great Mosque of Mayafarikin (Artuqid Mosque)	Silvan (Mayafarikin)	Turkey	MAE.1959.2.fig.92	architectural drawing, mosque	1155	1155	550	550
EA.CA.2333	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.fig.165c	mosque, architectural drawing	641	0	21	0
EA.CA.2334	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.fig.167	mosque, architectural drawing	641	0	21	0
EA.CA.2335	Mosque and Mausoleum of Sultan Hasan	Cairo	Egypt		madrasa, mausoleum, mosque	1356	1362	757	764
EA.CA.2337	Mosque and Mausoleum of Sultan Hasan	Cairo	Egypt		madrasa, mausoleum, mosque	1356	1362	757	764
EA.CA.2338	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt		mausoleum, madrasa, maristan	1285	1285	683	684
EA.CA.2339	Mausoleum of Amir Abu Mansur Isma`il	Cairo	Egypt	MAE.1959.2.pls 27a and 27c	mausoleum	1216	1216	613	613
EA.CA.2342	Mosque of al-Hakim	Cairo	Egypt		mosque, architectural drawing	990	1013	380	403
EA.CA.2343	Bab al-Nasr	Cairo	Egypt	MAE.1952.1.pl.52	gateway, architectural drawing	1087	1087	480	480
EA.CA.2344	Bab al-Futuh	Cairo	Egypt	MAE.1952.1.pl.67	gateway, architectural drawing	1087	1087	480	480
EA.CA.2346	Mosque of al-Aqsa	Jerusalem	Palestine	EMA.1969.1.ii.fig.446 (over-sh	mosque, architectural drawing	715	1218	97	614
EA.CA.2358	Madrasa and Mausoleum of Sultan Qaytbay	Cairo	Egypt		madrasa, mausoleum, rab&apos;	1472	1474	877	879
EA.CA.2359	Minarets of al-Maridani, Shaikhu and similar to Sarghitmish	Cairo	Egypt		madrasa, mausoleum	1339	1356	739	757
EA.CA.2360	Madrasa and Mausoleum of Sultan Qaytbay	Cairo	Egypt		madrasa, mausoleum, rab&apos;	1472	1474	877	879
EA.CA.2361	Door from Samarra found at Takrit	Samarra	Iraq	EMA.1940.2.pl.56d	architectural fragment	836	861	222	247
EA.CA.2362	Great Mosque of Qairawan	Qairawan	Tunisia	EMA.1940.2.pl.89a	minbar	862	862	248	248
EA.CA.2363	Mosque and Mausoleum of Sultan Hasan	Cairo	Egypt		mosque, madrasa, mausoleum	1356	1362	757	764
EA.CA.2364	Mosque of al-Burdaini	Cairo	Egypt		mosque	1616	1629	1025	1038
EA.CA.2365	Mosque of al-Burdaini	Cairo	Egypt		mosque	1616	1629	1025	1038
EA.CA.2366	Mosque and Mausoleum of Sultan Hasan	Cairo	Egypt		mosque, madrasa, mausoleum	1356	1362	757	764
EA.CA.2367	Mosque and Mausoleum of Sultan Hasan	Cairo	Egypt		mosque, madrasa, mausoleum	1356	1362	757	764
EA.CA.2371	Madrasa al-Shamiyya	Damascus	Syria		madrasa	0	1186	0	582
EA.CA.2372	Mshatta (MIA, Berlin)	Mshatta	Jordan	EMA.1969.1.ii.pl.134a	palace	725	750	107	133
EA.CA.2373	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2374	Mosque of al-Azhar	Cairo	Egypt		mosque	970	972	359	361
EA.CA.2375	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2376	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2377	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2378	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2380	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2381	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2382	Mshatta (MIA, Berlin)	Mshatta	Jordan		palace	725	750	107	133
EA.CA.2383	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2384	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.2385	Mshatta (MIA, Berlin)	Mshatta	Jordan		palace	725	750	107	133
EA.CA.2386	Mshatta (MIA, Berlin)	Mshatta	Jordan		palace	725	750	107	133
EA.CA.2387	Mshatta (MIA, Berlin)	Mshatta	Jordan		palace	725	750	107	133
EA.CA.2388	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.2389	Mshatta (MIA, Berlin)	Mshatta	Jordan		palace	725	750	107	133
EA.CA.2396	Qasr al-Sham	Cairo (Fustat)	Egypt		fortress	300	0	0	0
EA.CA.2397	Qasr al-Sham	Cairo (Fustat)	Egypt		fortress	300	0	0	0
EA.CA.2398	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2399	Dair al-Abyad ?	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2400	Dair al-Abyad ?	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2401	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2402	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2403	Dair al-Abyad	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2404	Dair al-Abyad	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2405	Dair al-Abyad	Sohag [Suhaj]	Egypt	EMA/2.2 fig.115	monastery	440	0	0	0
EA.CA.2406	Dair al-Abyad	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2407	Dair al-Abyad	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2408	Dair al-Abyad	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2409	Dair al-Abyad	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2410	Dair al-Abyad	Sohag [Suhaj]	Egypt		monastery	440	0	0	0
EA.CA.2411	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2412	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2413	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2414	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2415	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2416	Dair al-Ahmar	Sohag [Suhaj]	Egypt		monastery	500	600	0	0
EA.CA.2417	Church of Abu&apos;l-Saifain	Cairo	Egypt		church	975	978	365	368
EA.CA.2418	Church of Abu&apos;l-Saifain	Cairo	Egypt		church	975	978	365	368
EA.CA.2419	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2420	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2421	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2422	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2423	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2424	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.38a	mosque	641	0	21	0
EA.CA.2425	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2426	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2427	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.38.b	mosque	641	0	21	0
EA.CA.2428	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2429	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2430	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.38d	mosque	641	0	21	0
EA.CA.2431	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2432	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2433	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2434	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2435	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2436	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2437	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.39c	mosque	641	0	21	0
EA.CA.2438	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2439	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2440	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2441	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2442	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2443	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.39d	mosque	641	0	21	0
EA.CA.2444	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2445	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2446	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2447	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2448	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2449	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.43a	mosque	641	0	21	0
EA.CA.2450	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2451	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2452	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2453	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2454	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.43d	mosque	641	0	21	0
EA.CA.2455	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2456	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2457	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2458	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2459	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2460	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2461	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2462	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2463	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2464	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2465	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA/2.2 pl.40b	mosque	641	0	21	0
EA.CA.2466	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2467	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2468	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2469	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2470	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2471	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA/2.2 pl.41a	mosque	641	0	21	0
EA.CA.2472	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2473	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.41c	mosque	641	0	21	0
EA.CA.2474	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2475	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2476	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2477	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2478	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2479	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.42e	mosque	641	0	21	0
EA.CA.2480	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2481	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.2482	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2483	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2484	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2485	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2486	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2487	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2488	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2489	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2490	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2491	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2492	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2493	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2494	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2495	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2496	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2497	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2498	Nilometer	Cairo (Roda Island)	Egypt	EMA.1940.2.pl.82f	nilometer	861	861	247	247
EA.CA.2499	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2500	Nilometer	Cairo (Roda Island)	Egypt		nilometer	861	861	247	247
EA.CA.2501	Nilometer	Cairo (Roda Island)	Egypt	EMA.1940.2.pl.82g	nilometer	861	861	247	247
